,date,code,book_to_price_ratio,leverage,earnings_yield,beta,growth,residual_volatility,non_linear_size,liquidity,momentum,size
165265,2016-09-01,601006.XSHG,1.898175,-1.039514,1.381436,-1.035194,0.368058,-1.046065,-1.322957,-1.281176,-0.413646,1.345528
165285,2016-10-10,601006.XSHG,1.895279,-1.038139,1.157084,-0.9924,0.367414,-1.098481,-1.310381,-1.226507,-0.32435,1.356195
165301,2016-11-01,601006.XSHG,1.872927,-1.055417,0.789308,-0.944786,0.346043,-0.834859,-1.311811,-0.930443,-0.313728,1.37476
165323,2016-12-01,601006.XSHG,1.889551,-1.082053,0.789159,-0.878087,0.333012,-0.610885,-1.289191,-1.119462,-0.177666,1.345296
165345,2017-01-03,601006.XSHG,1.818072,-1.078665,0.884965,-0.769328,-0.22534,-0.494731,-1.299362,-0.987703,-0.095529,1.336538
165363,2017-02-03,601006.XSHG,1.786011,-1.094768,0.993649,-0.807893,-0.205456,-0.233559,-1.318778,-0.781252,-0.076686,1.290057
165381,2017-03-01,601006.XSHG,1.779117,-1.085524,1.229408,-0.791243,-0.177719,-0.332193,-1.247276,-0.97495,-0.076763,1.28445
165404,2017-04-05,601006.XSHG,1.788527,-1.114007,0.976921,-0.829549,-0.301105,-0.114548,-1.278813,-0.692049,-0.127082,1.263194
165422,2017-05-02,601006.XSHG,1.80141,-1.103731,0.994587,-1.065977,0.026869,0.040704,-1.255346,-0.748052,-0.053145,1.196458
165442,2017-06-01,601006.XSHG,1.282359,-1.15209,0.627991,-0.998736,0.035568,0.182716,-1.228858,-0.699802,0.036519,1.107078
165464,2017-07-03,601006.XSHG,1.437026,-1.11549,0.914178,-1.112129,0.034224,0.251643,-1.273037,-0.721269,0.1868,1.144843
165485,2017-08-01,601006.XSHG,1.339015,-1.157092,0.880693,-1.092807,0.041683,0.355356,-1.248349,-0.760812,0.153845,1.102586
165508,2017-09-01,601006.XSHG,1.39903,-1.224669,1.187587,-1.325896,0.050473,0.393641,-1.244484,-0.687485,0.143384,1.115319
165529,2017-10-09,601006.XSHG,1.512864,-1.192947,1.464757,-1.31593,0.061953,0.13876,-1.256297,-0.848872,0.132375,1.126709
165546,2017-11-01,601006.XSHG,1.538389,-1.189014,1.521655,-1.234215,0.07175,0.094148,-1.232778,-0.649746,0.06175,1.094003
165568,2017-12-01,601006.XSHG,1.392917,-1.200959,1.531085,-1.262692,0.080999,0.140355,-1.206752,-0.593567,0.036241,1.039723
165589,2018-01-02,601006.XSHG,1.263289,-1.20379,1.571229,-1.414873,0.091867,-0.013035,-1.203129,-0.586252,0.060659,1.020536
165611,2018-02-01,601006.XSHG,0.910844,-1.25844,1.423722,-1.048158,0.090988,-0.242519,-1.13971,-0.24536,0.106742,0.939318
165626,2018-03-01,601006.XSHG,1.023043,-1.221811,1.54345,-1.408489,0.0871,-0.447686,-1.169146,-0.376205,0.179587,0.963957
165648,2018-04-02,601006.XSHG,1.347709,-1.166033,1.602316,-1.433139,0.075568,-0.193672,-1.199604,-0.608588,0.169993,1.02032
165666,2018-05-02,601006.XSHG,1.222792,-1.234824,1.405453,-1.245722,0.016935,-0.225103,-1.202298,-0.537339,-0.037218,1.00945
165688,2018-06-01,601006.XSHG,1.186174,-1.205234,1.27239,-1.108412,-0.164357,-0.328458,-1.191843,-0.529534,0.084239,1.012756
165708,2018-07-02,601006.XSHG,0.840491,-1.207473,1.043926,-1.094734,-0.192249,-0.335567,-1.187011,-0.392717,0.015253,1.001705
165730,2018-08-01,601006.XSHG,0.591701,-1.246652,0.731413,-1.183321,-0.207355,-0.373342,-1.188813,-0.519404,0.297404,0.996497
165753,2018-09-03,601006.XSHG,0.68287,-1.311951,0.705599,-1.140217,-0.181402,-0.110456,-1.175932,-0.449758,0.670592,0.97499
165772,2018-10-08,601006.XSHG,0.75534,-1.318886,0.846048,-1.235433,-0.188717,-0.100488,-1.172229,-0.29914,0.603184,0.971694
165790,2018-11-01,601006.XSHG,0.573144,-1.353745,0.610754,-1.138093,-0.169708,-0.378456,-1.144769,-0.449698,0.239687,0.955793
165812,2018-12-03,601006.XSHG,0.811885,-1.316177,0.825688,-1.246139,-0.155879,-0.52273,-1.178392,-0.739894,0.5003,0.99924
165832,2019-01-02,601006.XSHG,0.454869,-1.335643,0.457507,-1.37923,-0.135613,-0.558324,-1.183944,-0.613409,0.319561,1.004729
165854,2019-02-01,601006.XSHG,0.409129,-1.343403,0.435332,-1.369416,-0.140836,-0.380958,-1.164752,-0.744292,0.788624,0.957302
165869,2019-03-01,601006.XSHG,0.804155,-1.313464,0.78519,-1.784771,-0.150929,-0.384211,-1.188815,-1.045156,0.53409,0.994519
165890,2019-04-01,601006.XSHG,1.250468,-1.266206,1.254947,-1.843067,-0.222036,-0.68557,-1.234323,-1.239842,0.066734,1.048773
165911,2019-05-06,601006.XSHG,1.056579,-1.228103,0.987793,-1.942535,0.329677,-0.661249,-1.196209,-1.248715,-0.380725,0.986157
165931,2019-06-03,601006.XSHG,0.943939,-1.212914,0.842625,-1.985436,0.054123,-0.667423,-1.199983,-1.161665,-0.253712,0.995024
165950,2019-07-01,601006.XSHG,1.022261,-1.182381,1.061381,-2.043769,0.038035,-0.492213,-1.20252,-0.929199,-0.059078,0.981947
165973,2019-08-01,601006.XSHG,0.984796,-1.195835,1.02961,-1.997087,0.041518,-0.494167,-1.187594,-0.999478,-0.154688,0.974668
165995,2019-09-02,601006.XSHG,1.082457,-1.19018,1.081268,-1.757625,0.03701,-0.89902,-1.195499,-1.055869,-0.154349,0.975785
166015,2019-10-08,601006.XSHG,1.129726,-1.204369,1.16719,-1.703183,0.020565,-0.827745,-1.209113,-1.238286,-0.232854,0.981023
166033,2019-11-01,601006.XSHG,1.129267,-1.225499,1.147726,-1.687064,0.010577,-0.853445,-1.203466,-1.304516,-0.29231,0.955487
166054,2019-12-02,601006.XSHG,1.016703,-1.237006,0.992279,-1.694736,0.010329,-0.785955,-1.174805,-1.218701,-0.2439,0.950956
166076,2020-01-02,601006.XSHG,1.154824,-1.220416,1.121572,-1.744589,-0.001134,-0.805733,-1.183871,-1.391945,-0.085594,0.968611
166092,2020-02-03,601006.XSHG,1.115418,-1.182591,1.08236,-1.408748,-0.00422,-1.022676,-1.190051,-1.449059,-0.171267,0.973582
166112,2020-03-02,601006.XSHG,1.447181,-1.138406,1.352082,-1.439046,-0.037835,-1.122288,-1.224654,-1.533707,-0.378877,0.998232
166134,2020-04-01,601006.XSHG,1.388155,-1.132433,1.272735,-1.464333,-0.195277,-1.04232,-1.208176,-1.468659,-0.559733,0.998303
166155,2020-05-06,601006.XSHG,1.548732,-1.1169,1.194296,-1.416741,-0.11594,-0.733817,-1.229923,-1.486179,-0.522847,0.984481
166173,2020-06-01,601006.XSHG,1.627194,-1.079061,1.161452,-1.44144,-0.012119,-0.730298,-1.221575,-1.443259,-0.544508,0.962021
166193,2020-07-01,601006.XSHG,1.454034,-1.051964,1.123973,-1.420326,-0.023195,-1.044284,-1.150243,-1.596136,-0.514102,0.890956
166216,2020-08-03,601006.XSHG,2.074385,-0.979572,1.763987,-1.695004,-0.029979,-1.312082,-0.888186,-1.678961,-0.704383,0.695612
166237,2020-09-01,601006.XSHG,2.291696,-0.993554,1.866921,-1.746873,-0.0075,-1.338256,-0.919914,-1.623977,-0.988601,0.731756
166259,2020-10-09,601006.XSHG,2.223006,-1.004448,1.830219,-1.833536,0.035926,-0.982183,-0.935095,-1.645699,-1.098519,0.749634
166275,2020-11-02,601006.XSHG,2.217814,-1.043371,1.835105,-1.865171,0.093491,-0.969554,-0.906028,-1.706061,-1.034557,0.732717
166296,2020-12-01,601006.XSHG,2.211495,-1.069331,1.849707,-1.873812,0.098504,-1.02249,-0.92003,-1.604275,-0.942336,0.739422
166319,2021-01-04,601006.XSHG,2.319469,-1.004927,1.937494,-1.92255,0.084398,-1.029227,-0.731356,-1.644789,-0.965531,0.594278
166320,2010-03-01,601009.XSHG,0.826723,0.685972,1.353514,-0.237437,0.55009,-0.05671,0.028779,-0.11625,0.045292,0.152441
166343,2010-04-01,601009.XSHG,0.712213,0.538424,1.368255,-0.029611,0.347432,0.078367,-0.009075,-0.357682,-0.103061,0.180607
166364,2010-05-04,601009.XSHG,0.997596,0.541352,1.396607,0.234184,0.390233,-0.035139,0.120009,-0.248227,-0.018009,0.100208
166384,2010-06-01,601009.XSHG,1.155349,0.590697,1.481077,0.167601,0.391147,-0.232611,0.220012,-0.103626,-0.149598,0.045438
166403,2010-07-01,601009.XSHG,0.742637,0.593042,1.451744,0.393554,0.394045,-0.044834,-0.003394,0.172659,-0.313941,0.179341
166425,2010-08-02,601009.XSHG,0.677978,0.62113,1.356653,0.388001,0.384281,-0.291821,-0.08454,0.022546,0.03792,0.223024
166447,2010-09-01,601009.XSHG,0.938116,0.600717,1.255709,0.342403,0.39238,-0.424237,-0.061514,-0.297891,-0.006659,0.197402
166466,2010-10-08,601009.XSHG,1.215321,0.664998,1.286537,0.217341,0.412993,-0.587321,0.150428,-0.506584,-0.266411,0.073866
166482,2010-11-01,601009.XSHG,1.064949,0.628804,1.275271,0.208461,0.382892,-0.591985,0.128809,-0.461121,-0.300925,0.084843
166504,2010-12-01,601009.XSHG,2.001006,0.676321,1.18986,-0.474314,0.274579,-0.130614,0.247701,-0.60826,-0.279034,0.030038
166527,2011-01-04,601009.XSHG,1.882322,0.675165,1.203286,-0.661922,0.286486,-0.287589,0.274546,-0.368444,-0.686778,0.01904
166547,2011-02-01,601009.XSHG,1.698604,0.678118,1.205598,-0.608724,0.252168,-0.261793,0.199353,-0.247258,-0.534481,0.068085
166562,2011-03-01,601009.XSHG,1.914112,1.157884,1.213264,-0.597491,0.277394,-0.479213,0.195322,-0.357211,-0.220815,0.064701
166585,2011-04-01,601009.XSHG,1.548436,1.044909,1.207141,-0.553473,0.330794,-0.378384,0.045325,-0.235917,-0.213013,0.154088
166604,2011-05-03,601009.XSHG,1.917303,0.999444,1.208916,-0.799783,0.068368,-0.148788,0.172264,-0.244251,-0.151129,0.079733
166625,2011-06-01,601009.XSHG,2.007653,1.00111,1.29854,-0.760002,0.048398,-0.349145,0.201223,-0.42742,-0.335868,0.062792
166646,2011-07-01,601009.XSHG,2.090166,1.038926,1.331358,-0.755325,0.041329,-0.388918,0.301133,-0.365522,-0.392924,0.005031
166667,2011-08-01,601009.XSHG,2.093046,1.037772,1.315547,-0.58778,0.067917,-0.258373,0.310722,-0.616057,-0.613704,-0.00447
166690,2011-09-01,601009.XSHG,2.055651,1.186903,1.288073,-0.127592,0.049131,-0.402977,0.284397,-0.519255,-0.849099,0.017294
166711,2011-10-10,601009.XSHG,2.073215,1.1717,1.325407,-0.289005,0.0707,-0.447339,0.211141,-0.547961,-0.639699,0.062713
166727,2011-11-01,601009.XSHG,1.854087,1.173306,1.357985,-0.205986,0.071376,-0.366435,0.05281,-0.231889,-0.359822,0.156691
166749,2011-12-01,601009.XSHG,1.625779,1.180535,1.362843,-0.166291,0.07032,-0.476746,-0.040639,-0.352357,0.015998,0.210947
166771,2012-01-04,601009.XSHG,1.061843,1.139511,1.445604,-0.317621,0.059569,-0.309822,-0.164244,0.070965,0.336871,0.280141
166786,2012-02-01,601009.XSHG,1.030771,1.147019,1.459947,-0.788046,0.061106,0.108019,-0.173664,0.13911,0.555227,0.283801
166807,2012-03-01,601009.XSHG,1.38077,1.214841,1.393545,-0.847504,0.077001,-0.012745,-0.105158,0.037709,0.650376,0.244858
166829,2012-04-05,601009.XSHG,1.385667,1.198832,1.283402,-0.955475,0.109069,-0.296526,0.01361,-0.275208,0.315772,0.174727
166846,2012-05-02,601009.XSHG,1.636897,1.327767,1.316549,-0.792897,0.139991,-0.257617,-0.028997,-0.147926,0.075628,0.193409
166868,2012-06-01,601009.XSHG,1.912838,1.333934,1.355726,-0.693893,0.133311,-0.536456,0.042379,-0.390011,0.106642,0.153791
166888,2012-07-02,601009.XSHG,1.633358,1.341985,1.392718,-0.622922,0.144114,-0.417012,-0.015562,-0.130398,-0.102175,0.19396
166910,2012-08-01,601009.XSHG,1.480968,1.325052,1.466061,-0.701117,0.152184,-0.348432,-0.008242,-0.119792,0.092726,0.18222
166933,2012-09-03,601009.XSHG,1.74123,1.350888,1.371403,-0.901503,0.166761,-0.432345,-0.075314,-0.2124,0.100401,0.231253
166953,2012-10-08,601009.XSHG,1.968799,1.389707,1.419861,-0.866694,0.159297,-0.56936,0.052784,-0.364536,0.104846,0.155726
166971,2012-11-01,601009.XSHG,1.97689,1.358868,1.405169,-0.775953,0.160325,-0.584598,0.016818,-0.385207,-0.15901,0.176342
166993,2012-12-03,601009.XSHG,1.686603,1.287206,1.428094,-0.609369,0.159818,-0.553827,-0.023958,-0.34829,-0.104625,0.200172
167014,2013-01-04,601009.XSHG,1.495378,1.277432,1.403225,0.254443,0.163535,-0.351842,-0.116149,0.390203,0.134181,0.253715
167034,2013-02-01,601009.XSHG,1.121745,1.278932,1.369825,0.373054,0.180985,-0.340004,-0.262503,0.386096,0.487393,0.338509
167049,2013-03-01,601009.XSHG,1.282738,1.313763,1.335482,0.170865,0.171405,-0.341826,-0.222462,0.340793,0.747966,0.317707
167070,2013-04-01,601009.XSHG,1.4101,1.380095,1.358012,1.131604,0.145891,-0.422343,-0.13707,0.203158,0.519435,0.266604
167088,2013-05-02,601009.XSHG,1.451481,1.415901,1.467628,0.999449,0.134995,-0.600558,-0.181477,0.007739,0.25353,0.289878
167110,2013-06-03,601009.XSHG,1.597237,1.4447,1.434973,0.878319,0.138863,-0.760465,-0.176292,-0.467896,0.276367,0.287327
167127,2013-07-01,601009.XSHG,1.520113,1.45614,1.476238,0.430965,0.122334,-0.910984,-0.163345,-0.475928,0.102056,0.281717
167150,2013-08-01,601009.XSHG,1.58346,1.418492,1.423801,0.545667,0.136647,-0.944351,0.006274,-0.456898,-0.101466,0.183603
167172,2013-09-02,601009.XSHG,1.668467,1.432473,1.527165,0.340549,0.548947,-1.082116,-0.020162,-0.617967,-0.129517,0.195641
167191,2013-10-08,601009.XSHG,1.701169,1.367031,1.545763,0.37629,0.568002,-1.126513,0.048013,-0.45311,-0.233813,0.153093
167209,2013-11-01,601009.XSHG,1.676813,1.359148,1.447969,-0.027384,0.485331,-1.091916,-0.038324,-0.636767,-0.25511,0.207759
167230,2013-12-02,601009.XSHG,1.778734,1.377655,1.478982,-0.315028,0.481009,-1.15436,0.010109,-0.610102,-0.068855,0.180525
167252,2014-01-02,601009.XSHG,1.936202,1.454081,1.474196,-0.398487,0.47951,-1.219696,0.010988,-0.697191,-0.308576,0.176387
167273,2014-02-07,601009.XSHG,1.84689,1.43576,1.494912,-0.660331,0.437421,-1.218866,-0.032368,-0.824254,-0.39349,0.197
167289,2014-03-03,601009.XSHG,1.871009,1.488185,1.479851,-0.713689,0.374118,-1.052217,-0.0696,-0.72869,-0.264101,0.217462
167310,2014-04-01,601009.XSHG,1.897375,1.581278,1.3307,-0.459951,0.445481,-1.082903,-0.054513,-0.936882,-0.24798,0.215791
167331,2014-05-05,601009.XSHG,1.917929,1.60834,1.31982,-0.592014,0.357341,-1.094581,-0.038593,-0.955814,-0.330241,0.211747
167351,2014-06-03,601009.XSHG,1.909853,1.597838,1.353551,-0.647839,0.35731,-1.138688,-0.093246,-0.919561,-0.208904,0.244707
167371,2014-07-01,601009.XSHG,1.950755,1.643705,1.531328,-0.703638,0.534706,-1.159026,-0.125541,-0.873967,-0.225347,0.25958
167394,2014-08-01,601009.XSHG,1.939642,1.630938,1.417871,-0.447871,0.367735,-1.132778,-0.122469,-0.472199,-0.227969,0.256395
167415,2014-09-01,601009.XSHG,1.902147,1.634995,1.30569,-0.551067,0.371318,-1.242291,-0.055683,-0.634743,-0.056496,0.211495
167436,2014-10-08,601009.XSHG,1.897502,1.667181,1.424452,-0.850635,0.75901,-1.159613,-0.196194,-0.5322,-0.313811,0.287978
167454,2014-11-03,601009.XSHG,1.810323,1.66739,1.473435,-0.856276,0.75583,0.05457,-0.491506,0.033402,-0.273039,0.476855
167474,2014-12-01,601009.XSHG,1.602202,1.582686,1.358695,0.082649,0.441264,0.453641,-0.543626,0.847125,0.358831,0.526336
167497,2015-01-05,601009.XSHG,1.583667,1.458969,1.420681,0.575628,0.401293,0.074916,-0.186623,1.174099,0.495081,0.302842
167517,2015-02-02,601009.XSHG,1.894575,1.564737,1.41655,0.710406,0.408175,-0.140469,-0.088873,0.820779,0.499805,0.237672
167532,2015-03-02,601009.XSHG,1.920936,1.572323,1.467764,0.69859,0.423752,-0.35095,-0.017094,0.56528,-0.029479,0.186448
167554,2015-04-01,601009.XSHG,1.917006,1.603942,1.411114,0.523149,0.471071,-0.223958,-0.035545,0.745261,-0.103003,0.186301
167575,2015-05-04,601009.XSHG,1.991178,1.619566,1.472673,-0.349264,0.538154,-0.262999,-0.004906,0.676861,-0.14175,0.165877
167595,2015-06-01,601009.XSHG,2.050903,1.745984,1.434868,-0.829107,0.57232,-0.459475,-0.257862,0.491346,-0.092948,0.276879
167616,2015-07-01,601009.XSHG,1.813806,1.66045,1.29692,-1.627195,0.572234,0.248461,-0.729866,0.595922,-0.03331,0.624138
167639,2015-08-03,601009.XSHG,1.770201,1.548411,1.210046,-0.57062,0.524866,-0.131373,-0.503717,0.687519,0.068265,0.498189
167660,2015-09-01,601009.XSHG,1.742669,1.499989,1.153315,-0.546277,0.520445,0.054117,-0.546828,0.406354,0.216133,0.550018
167680,2015-10-08,601009.XSHG,1.80646,1.569985,1.134612,-0.617119,0.532813,-0.353,-0.562132,0.228987,0.438443,0.542122
167697,2015-11-02,601009.XSHG,1.920462,1.628325,1.20593,-0.640746,0.555012,-0.633859,-0.763294,0.0079,0.405883,0.668343
167718,2015-12-01,601009.XSHG,1.959076,1.675141,1.222226,-0.538533,0.576549,-0.628824,-0.840302,0.087312,0.478532,0.706004
167741,2016-01-04,601009.XSHG,1.941866,1.683984,1.275873,-0.455989,0.604176,-0.420527,-0.932771,0.039266,0.453051,0.766076
167761,2016-02-01,601009.XSHG,1.806021,1.635563,1.225136,-0.613011,0.585517,-0.758939,-0.871999,-0.068401,0.177442,0.799728
167777,2016-03-01,601009.XSHG,1.807435,1.665758,1.157934,-0.693864,0.801615,-1.047326,-0.905684,-0.20814,0.336786,0.82812
167800,2016-04-01,601009.XSHG,1.830675,1.693919,1.288578,-0.802528,0.529591,-1.118106,-0.952821,-0.254239,0.53571,0.824878
167820,2016-05-03,601009.XSHG,1.809282,1.750078,1.298064,-0.823454,0.463013,-1.051989,-1.092593,-0.333342,0.267724,0.947525
167841,2016-06-01,601009.XSHG,1.72165,1.751744,1.332721,-0.868874,0.460467,-0.894784,-1.104234,-0.163628,0.342543,0.977684
167861,2016-07-01,601009.XSHG,1.884336,1.788044,1.382895,-0.898255,0.598286,-0.853331,-1.080854,-0.400273,0.438825,0.932204
167882,2016-08-01,601009.XSHG,1.60108,1.77751,1.361832,-0.853907,0.599922,-0.741271,-1.147306,-0.471397,0.211185,1.015352
167905,2016-09-01,601009.XSHG,1.729341,1.772266,1.519711,-0.899649,0.598985,-0.54742,-1.192493,-0.30623,0.279369,1.063568
167925,2016-10-10,601009.XSHG,1.895279,1.76921,1.486431,-0.841352,0.572806,-0.683219,-1.155937,-0.438681,0.230223,1.020137
167941,2016-11-01,601009.XSHG,1.872927,1.74833,1.482908,-0.792675,0.487516,-0.708458,-1.185519,-0.256833,0.165222,1.059273
167963,2016-12-01,601009.XSHG,1.818575,1.738827,1.483685,-0.684593,0.471083,-0.296551,-1.204989,-0.09804,0.11293,1.125947
167985,2017-01-03,601009.XSHG,1.809828,1.736565,1.460546,-0.678977,0.587335,0.131951,-1.227323,0.110077,0.148898,1.141015
168003,2017-02-03,601009.XSHG,1.711704,1.719833,1.460983,-0.772126,0.588002,0.219813,-1.212569,0.104061,0.067762,1.092313
168021,2017-03-01,601009.XSHG,1.637599,1.7324,1.440833,-0.651561,0.58334,0.324297,-1.186996,0.13171,0.139049,1.139892
168044,2017-04-05,601009.XSHG,1.64652,1.710059,1.405094,-0.483203,0.567107,0.222196,-1.179813,-0.153296,0.113344,1.081697
168062,2017-05-02,601009.XSHG,1.801709,1.735845,1.165201,-0.407491,0.092982,0.107865,-0.971175,-0.093462,0.06063,0.85845
168082,2017-06-01,601009.XSHG,1.574697,1.665568,1.357784,-0.308669,0.083131,0.163432,-1.024028,0.201265,-0.018668,0.895106
168104,2017-07-03,601009.XSHG,1.863126,1.696977,1.378004,-0.49135,0.054729,0.058495,-1.023514,0.129618,0.076727,0.877334
168125,2017-08-01,601009.XSHG,1.879192,1.665736,1.35066,-0.751574,0.152699,0.063247,-0.93559,0.257897,0.015064,0.799245
168148,2017-09-01,601009.XSHG,1.846283,1.689871,1.150712,-0.587299,0.145939,-0.192956,-0.937197,0.074125,-0.051348,0.808861
168169,2017-10-09,601009.XSHG,1.882002,1.711482,1.181334,-0.485666,0.131186,-0.430482,-0.939009,-0.090771,-0.042112,0.806773
168186,2017-11-01,601009.XSHG,1.932479,1.71466,1.019541,-0.543022,0.118359,-0.599265,-0.869982,-0.237672,-0.072212,0.756877
168208,2017-12-01,601009.XSHG,1.820283,1.691917,0.987675,-1.100175,0.111857,-0.143312,-0.870757,0.02864,-0.111152,0.746789
168229,2018-01-02,601009.XSHG,1.937993,1.702031,1.03161,-1.176214,0.103167,-0.3514,-0.767496,-0.140708,-0.062845,0.665478
168251,2018-02-01,601009.XSHG,0.931814,1.615297,1.03904,-1.132274,0.257956,0.16795,-1.035442,0.529868,-0.176524,0.854021
168266,2018-03-01,601009.XSHG,1.150981,1.668102,1.00296,-0.315543,0.166495,-0.246899,-0.934664,0.531694,0.101267,0.773277
168288,2018-04-02,601009.XSHG,1.524499,1.752259,1.06767,-0.308003,0.156517,-0.327211,-0.854658,0.213619,0.255945,0.728021
168306,2018-05-02,601009.XSHG,1.362868,1.76018,1.654451,-0.150242,-0.340773,-0.323443,-0.95125,0.278581,-0.069616,0.794069
168328,2018-06-01,601009.XSHG,1.461025,1.796698,1.722325,-0.234685,-0.340383,-0.446996,-0.896879,0.11456,0.185909,0.762704
168348,2018-07-02,601009.XSHG,1.371373,1.796069,1.757217,-0.481663,-0.349832,-0.492092,-0.861373,0.113936,-0.027526,0.733801
168370,2018-08-01,601009.XSHG,1.347911,1.778897,1.777853,-0.50758,-0.354299,-0.409811,-0.922969,0.061355,0.021584,0.775988
168393,2018-09-03,601009.XSHG,1.177063,1.729249,1.862126,-0.766717,-0.340824,-0.419666,-0.890853,0.122009,0.104937,0.746518
168412,2018-10-08,601009.XSHG,1.066882,1.702311,1.872954,-0.683007,-0.328705,-0.523629,-0.939654,0.112596,0.140557,0.783844
168430,2018-11-01,601009.XSHG,1.185308,1.658472,1.858032,-1.006465,-0.320463,-0.499903,-0.952493,0.277988,0.174446,0.801161
168452,2018-12-03,601009.XSHG,1.466108,1.708176,1.82149,-1.206167,-0.326112,-0.61948,-0.928435,0.183901,0.253175,0.789329
168472,2019-01-02,601009.XSHG,1.515233,1.716654,1.830749,-1.151072,-0.323649,-0.681027,-0.919284,0.067062,0.166507,0.782893
168494,2019-02-01,601009.XSHG,1.319777,1.688026,1.897645,-1.123085,-0.311901,-0.531926,-0.894578,0.073742,-0.030353,0.746
168509,2019-03-01,601009.XSHG,1.575386,1.709028,1.851369,-0.887806,-0.297413,-0.498842,-0.838561,0.110922,0.013557,0.712345
168530,2019-04-01,601009.XSHG,1.873714,1.761894,1.866793,-0.740509,-0.347872,-0.766454,-0.861199,-0.084725,-0.11362,0.727565
168551,2019-05-06,601009.XSHG,1.49838,1.722017,1.859198,-0.654219,-0.485817,-0.51329,-0.988499,0.067126,-0.162691,0.813404
168571,2019-06-03,601009.XSHG,1.456719,1.734497,1.892922,-0.869615,0.121982,-0.246665,-0.99638,0.079735,0.1771,0.82325
168590,2019-07-01,601009.XSHG,1.61369,1.728206,1.94463,-0.874929,0.137538,-0.321822,-0.932573,-0.023288,0.157692,0.765755
168613,2019-08-01,601009.XSHG,1.288316,1.721723,1.943932,-0.881072,0.098342,-0.284411,-0.945981,0.019554,0.084916,0.780742
168635,2019-09-02,601009.XSHG,1.598177,1.734205,1.96544,-0.957498,0.113337,-0.589988,-0.818219,-0.09369,0.107826,0.684009
168655,2019-10-08,601009.XSHG,1.15302,1.706835,1.95909,-1.072469,0.127121,-0.24223,-1.006513,-0.069804,-0.034825,0.815646
168673,2019-11-01,601009.XSHG,1.219862,1.720251,2.016912,-1.030426,0.139484,-0.183113,-0.969311,0.181605,0.179981,0.774461
168694,2019-12-02,601009.XSHG,1.381001,1.720871,2.150067,-0.892305,0.167301,-0.30716,-0.883332,-0.053528,0.195071,0.726123
168716,2020-01-02,601009.XSHG,1.405422,1.734981,2.016427,-0.859207,0.165701,-0.404703,-0.860753,-0.060593,0.08209,0.714785
168732,2020-02-03,601009.XSHG,1.444989,1.771008,2.013261,-0.498931,0.225912,-0.713597,-0.766756,-0.310562,0.029944,0.647051
168752,2020-03-02,601009.XSHG,1.670729,1.823013,2.029481,-0.65001,0.182819,-0.970933,-0.656415,-0.569149,-0.159565,0.564452
168774,2020-04-01,601009.XSHG,1.665039,1.828003,2.001563,-0.601651,0.121651,-1.014141,-0.705709,-0.673656,-0.374397,0.607232
