,date,book_to_price_ratio_predict,leverage_predict,earnings_yield_predict,beta_predict,growth_predict,residual_volatility_predict,non_linear_size_predict,liquidity_predict,momentum_predict,size_predict
1691,2020-04-01,1.2034746,1.2034746,1.2034746,1.2034746,1.2034746,1.2034746,1.2034746,1.2034746,1.2034746,1.2034746
1692,2020-05-06,1.0850902,1.0850902,1.0850902,1.0850902,1.0850902,1.0850902,1.0850902,1.0850902,1.0850902,1.0850902
1693,2020-06-01,1.1683568,1.1683568,1.1683568,1.1683568,1.1683568,1.1683568,1.1683568,1.1683568,1.1683568,1.1683568
1694,2020-07-01,0.7937178,0.7937178,0.7937178,0.7937178,0.7937178,0.7937178,0.7937178,0.7937178,0.7937178,0.7937178
1695,2020-08-03,0.9658256,0.9658256,0.9658256,0.9658256,0.9658256,0.9658256,0.9658256,0.9658256,0.9658256,0.9658256
1696,2020-09-01,0.9885853,0.9885853,0.9885853,0.9885853,0.9885853,0.9885853,0.9885853,0.9885853,0.9885853,0.9885853
1697,2020-10-09,1.014081,1.014081,1.014081,1.014081,1.014081,1.014081,1.014081,1.014081,1.014081,1.014081
1698,2020-11-02,0.96463823,0.96463823,0.96463823,0.96463823,0.96463823,0.96463823,0.96463823,0.96463823,0.96463823,0.96463823
1699,2020-12-01,1.0629797,1.0629797,1.0629797,1.0629797,1.0629797,1.0629797,1.0629797,1.0629797,1.0629797,1.0629797
1700,2018-12-03,0.996197,0.996197,0.996197,0.996197,0.996197,0.996197,0.996197,0.996197,0.996197,0.996197
1701,2019-01-02,0.8600886,0.8600886,0.8600886,0.8600886,0.8600886,0.8600886,0.8600886,0.8600886,0.8600886,0.8600886
1702,2019-02-01,1.1002166,1.1002166,1.1002166,1.1002166,1.1002166,1.1002166,1.1002166,1.1002166,1.1002166,1.1002166
1703,2019-03-01,0.9956405,0.9956405,0.9956405,0.9956405,0.9956405,0.9956405,0.9956405,0.9956405,0.9956405,0.9956405
1704,2019-04-01,1.1300074,1.1300074,1.1300074,1.1300074,1.1300074,1.1300074,1.1300074,1.1300074,1.1300074,1.1300074
1705,2019-05-06,0.98490614,0.98490614,0.98490614,0.98490614,0.98490614,0.98490614,0.98490614,0.98490614,0.98490614,0.98490614
1706,2019-06-03,1.0557287,1.0557287,1.0557287,1.0557287,1.0557287,1.0557287,1.0557287,1.0557287,1.0557287,1.0557287
1707,2019-07-01,0.98409414,0.98409414,0.98409414,0.98409414,0.98409414,0.98409414,0.98409414,0.98409414,0.98409414,0.98409414
1708,2019-08-01,0.9921351,0.9921351,0.9921351,0.9921351,0.9921351,0.9921351,0.9921351,0.9921351,0.9921351,0.9921351
1709,2019-09-02,0.9474747,0.9474747,0.9474747,0.9474747,0.9474747,0.9474747,0.9474747,0.9474747,0.9474747,0.9474747
1710,2019-10-08,0.91895425,0.91895425,0.91895425,0.91895425,0.91895425,0.91895425,0.91895425,0.91895425,0.91895425,0.91895425
1711,2019-11-01,0.6999777,0.6999777,0.6999777,0.6999777,0.6999777,0.6999777,0.6999777,0.6999777,0.6999777,0.6999777
1712,2019-12-02,1.3265321,1.3265321,1.3265321,1.3265321,1.3265321,1.3265321,1.3265321,1.3265321,1.3265321,1.3265321
1713,2020-01-02,1.0298406,1.0298406,1.0298406,1.0298406,1.0298406,1.0298406,1.0298406,1.0298406,1.0298406,1.0298406
1714,2020-02-03,1.2708474,1.2708474,1.2708474,1.2708474,1.2708474,1.2708474,1.2708474,1.2708474,1.2708474,1.2708474
1715,2020-03-02,0.9509451,0.9509451,0.9509451,0.9509451,0.9509451,0.9509451,0.9509451,0.9509451,0.9509451,0.9509451
1716,2020-04-01,0.8827839,0.8827839,0.8827839,0.8827839,0.8827839,0.8827839,0.8827839,0.8827839,0.8827839,0.8827839
1717,2020-05-06,1.0135992,1.0135992,1.0135992,1.0135992,1.0135992,1.0135992,1.0135992,1.0135992,1.0135992,1.0135992
1718,2020-06-01,1.026115,1.026115,1.026115,1.026115,1.026115,1.026115,1.026115,1.026115,1.026115,1.026115
1719,2020-07-01,1.0056654,1.0056654,1.0056654,1.0056654,1.0056654,1.0056654,1.0056654,1.0056654,1.0056654,1.0056654
1720,2020-08-03,1.0336068,1.0336068,1.0336068,1.0336068,1.0336068,1.0336068,1.0336068,1.0336068,1.0336068,1.0336068
1721,2020-09-01,0.9134169,0.9134169,0.9134169,0.9134169,0.9134169,0.9134169,0.9134169,0.9134169,0.9134169,0.9134169
1722,2020-10-09,0.81931615,0.81931615,0.81931615,0.81931615,0.81931615,0.81931615,0.81931615,0.81931615,0.81931615,0.81931615
1723,2020-11-02,0.93070364,0.93070364,0.93070364,0.93070364,0.93070364,0.93070364,0.93070364,0.93070364,0.93070364,0.93070364
1724,2020-12-01,0.908963,0.908963,0.908963,0.908963,0.908963,0.908963,0.908963,0.908963,0.908963,0.908963
1725,2018-12-03,0.96880245,0.96880245,0.96880245,0.96880245,0.96880245,0.96880245,0.96880245,0.96880245,0.96880245,0.96880245
1726,2019-01-02,0.9813774,0.9813774,0.9813774,0.9813774,0.9813774,0.9813774,0.9813774,0.9813774,0.9813774,0.9813774
1727,2019-02-01,1.0035679,1.0035679,1.0035679,1.0035679,1.0035679,1.0035679,1.0035679,1.0035679,1.0035679,1.0035679
1728,2019-03-01,1.1585774,1.1585774,1.1585774,1.1585774,1.1585774,1.1585774,1.1585774,1.1585774,1.1585774,1.1585774
1729,2019-04-01,0.9499183,0.9499183,0.9499183,0.9499183,0.9499183,0.9499183,0.9499183,0.9499183,0.9499183,0.9499183
1730,2019-05-06,0.96535844,0.96535844,0.96535844,0.96535844,0.96535844,0.96535844,0.96535844,0.96535844,0.96535844,0.96535844
1731,2019-06-03,0.87563896,0.87563896,0.87563896,0.87563896,0.87563896,0.87563896,0.87563896,0.87563896,0.87563896,0.87563896
1732,2019-07-01,0.96722925,0.96722925,0.96722925,0.96722925,0.96722925,0.96722925,0.96722925,0.96722925,0.96722925,0.96722925
1733,2019-08-01,0.85034126,0.85034126,0.85034126,0.85034126,0.85034126,0.85034126,0.85034126,0.85034126,0.85034126,0.85034126
1734,2019-09-02,0.9757754,0.9757754,0.9757754,0.9757754,0.9757754,0.9757754,0.9757754,0.9757754,0.9757754,0.9757754
1735,2019-10-08,0.8664711,0.8664711,0.8664711,0.8664711,0.8664711,0.8664711,0.8664711,0.8664711,0.8664711,0.8664711
1736,2019-11-01,0.9691526,0.9691526,0.9691526,0.9691526,0.9691526,0.9691526,0.9691526,0.9691526,0.9691526,0.9691526
1737,2019-12-02,0.8114602,0.8114602,0.8114602,0.8114602,0.8114602,0.8114602,0.8114602,0.8114602,0.8114602,0.8114602
1738,2020-01-02,0.89351714,0.89351714,0.89351714,0.89351714,0.89351714,0.89351714,0.89351714,0.89351714,0.89351714,0.89351714
1739,2020-02-03,0.90144616,0.90144616,0.90144616,0.90144616,0.90144616,0.90144616,0.90144616,0.90144616,0.90144616,0.90144616
1740,2020-03-02,1.0409298,1.0409298,1.0409298,1.0409298,1.0409298,1.0409298,1.0409298,1.0409298,1.0409298,1.0409298
1741,2020-04-01,0.9278627,0.9278627,0.9278627,0.9278627,0.9278627,0.9278627,0.9278627,0.9278627,0.9278627,0.9278627
1742,2020-05-06,0.89366525,0.89366525,0.89366525,0.89366525,0.89366525,0.89366525,0.89366525,0.89366525,0.89366525,0.89366525
1743,2020-06-01,0.9477444,0.9477444,0.9477444,0.9477444,0.9477444,0.9477444,0.9477444,0.9477444,0.9477444,0.9477444
1744,2020-07-01,1.006904,1.006904,1.006904,1.006904,1.006904,1.006904,1.006904,1.006904,1.006904,1.006904
1745,2020-08-03,0.91155964,0.91155964,0.91155964,0.91155964,0.91155964,0.91155964,0.91155964,0.91155964,0.91155964,0.91155964
1746,2020-09-01,0.9789654,0.9789654,0.9789654,0.9789654,0.9789654,0.9789654,0.9789654,0.9789654,0.9789654,0.9789654
1747,2020-10-09,0.93549937,0.93549937,0.93549937,0.93549937,0.93549937,0.93549937,0.93549937,0.93549937,0.93549937,0.93549937
1748,2020-11-02,1.1076218,1.1076218,1.1076218,1.1076218,1.1076218,1.1076218,1.1076218,1.1076218,1.1076218,1.1076218
1749,2020-12-01,0.9093155,0.9093155,0.9093155,0.9093155,0.9093155,0.9093155,0.9093155,0.9093155,0.9093155,0.9093155
1750,2018-12-03,0.8496651,0.8496651,0.8496651,0.8496651,0.8496651,0.8496651,0.8496651,0.8496651,0.8496651,0.8496651
1751,2019-01-02,1.0932225,1.0932225,1.0932225,1.0932225,1.0932225,1.0932225,1.0932225,1.0932225,1.0932225,1.0932225
1752,2019-02-01,0.9736953,0.9736953,0.9736953,0.9736953,0.9736953,0.9736953,0.9736953,0.9736953,0.9736953,0.9736953
1753,2019-03-01,1.0959792,1.0959792,1.0959792,1.0959792,1.0959792,1.0959792,1.0959792,1.0959792,1.0959792,1.0959792
1754,2019-04-01,1.0369247,1.0369247,1.0369247,1.0369247,1.0369247,1.0369247,1.0369247,1.0369247,1.0369247,1.0369247
1755,2019-05-06,1.1343257,1.1343257,1.1343257,1.1343257,1.1343257,1.1343257,1.1343257,1.1343257,1.1343257,1.1343257
1756,2019-06-03,1.0044167,1.0044167,1.0044167,1.0044167,1.0044167,1.0044167,1.0044167,1.0044167,1.0044167,1.0044167
1757,2019-07-01,0.9402095,0.9402095,0.9402095,0.9402095,0.9402095,0.9402095,0.9402095,0.9402095,0.9402095,0.9402095
1758,2019-08-01,0.911436,0.911436,0.911436,0.911436,0.911436,0.911436,0.911436,0.911436,0.911436,0.911436
1759,2019-09-02,1.0580851,1.0580851,1.0580851,1.0580851,1.0580851,1.0580851,1.0580851,1.0580851,1.0580851,1.0580851
1760,2019-10-08,0.9202678,0.9202678,0.9202678,0.9202678,0.9202678,0.9202678,0.9202678,0.9202678,0.9202678,0.9202678
1761,2019-11-01,0.97238857,0.97238857,0.97238857,0.97238857,0.97238857,0.97238857,0.97238857,0.97238857,0.97238857,0.97238857
1762,2019-12-02,0.962829,0.962829,0.962829,0.962829,0.962829,0.962829,0.962829,0.962829,0.962829,0.962829
1763,2020-01-02,0.87008834,0.87008834,0.87008834,0.87008834,0.87008834,0.87008834,0.87008834,0.87008834,0.87008834,0.87008834
1764,2020-02-03,1.1101733,1.1101733,1.1101733,1.1101733,1.1101733,1.1101733,1.1101733,1.1101733,1.1101733,1.1101733
1765,2020-03-02,0.9350448,0.9350448,0.9350448,0.9350448,0.9350448,0.9350448,0.9350448,0.9350448,0.9350448,0.9350448
1766,2020-04-01,1.2114933,1.2114933,1.2114933,1.2114933,1.2114933,1.2114933,1.2114933,1.2114933,1.2114933,1.2114933
1767,2020-05-06,1.1152619,1.1152619,1.1152619,1.1152619,1.1152619,1.1152619,1.1152619,1.1152619,1.1152619,1.1152619
1768,2020-06-01,1.10032,1.10032,1.10032,1.10032,1.10032,1.10032,1.10032,1.10032,1.10032,1.10032
1769,2020-07-01,1.0444218,1.0444218,1.0444218,1.0444218,1.0444218,1.0444218,1.0444218,1.0444218,1.0444218,1.0444218
1770,2020-08-03,0.9540569,0.9540569,0.9540569,0.9540569,0.9540569,0.9540569,0.9540569,0.9540569,0.9540569,0.9540569
1771,2020-09-01,1.0635582,1.0635582,1.0635582,1.0635582,1.0635582,1.0635582,1.0635582,1.0635582,1.0635582,1.0635582
1772,2020-10-09,0.94820267,0.94820267,0.94820267,0.94820267,0.94820267,0.94820267,0.94820267,0.94820267,0.94820267,0.94820267
1773,2020-11-02,0.89315283,0.89315283,0.89315283,0.89315283,0.89315283,0.89315283,0.89315283,0.89315283,0.89315283,0.89315283
1774,2020-12-01,0.91615176,0.91615176,0.91615176,0.91615176,0.91615176,0.91615176,0.91615176,0.91615176,0.91615176,0.91615176
1775,2018-12-03,0.9397185,0.9397185,0.9397185,0.9397185,0.9397185,0.9397185,0.9397185,0.9397185,0.9397185,0.9397185
1776,2019-01-02,0.9615829,0.9615829,0.9615829,0.9615829,0.9615829,0.9615829,0.9615829,0.9615829,0.9615829,0.9615829
1777,2019-02-01,1.0417808,1.0417808,1.0417808,1.0417808,1.0417808,1.0417808,1.0417808,1.0417808,1.0417808,1.0417808
1778,2019-03-01,1.0515677,1.0515677,1.0515677,1.0515677,1.0515677,1.0515677,1.0515677,1.0515677,1.0515677,1.0515677
1779,2019-04-01,0.9683681,0.9683681,0.9683681,0.9683681,0.9683681,0.9683681,0.9683681,0.9683681,0.9683681,0.9683681
1780,2019-05-06,0.93384933,0.93384933,0.93384933,0.93384933,0.93384933,0.93384933,0.93384933,0.93384933,0.93384933,0.93384933
1781,2019-06-03,1.0661243,1.0661243,1.0661243,1.0661243,1.0661243,1.0661243,1.0661243,1.0661243,1.0661243,1.0661243
1782,2019-07-01,1.0404636,1.0404636,1.0404636,1.0404636,1.0404636,1.0404636,1.0404636,1.0404636,1.0404636,1.0404636
1783,2019-08-01,0.76221967,0.76221967,0.76221967,0.76221967,0.76221967,0.76221967,0.76221967,0.76221967,0.76221967,0.76221967
1784,2019-09-02,0.758184,0.758184,0.758184,0.758184,0.758184,0.758184,0.758184,0.758184,0.758184,0.758184
1785,2019-10-08,1.0196608,1.0196608,1.0196608,1.0196608,1.0196608,1.0196608,1.0196608,1.0196608,1.0196608,1.0196608
1786,2019-11-01,0.93421894,0.93421894,0.93421894,0.93421894,0.93421894,0.93421894,0.93421894,0.93421894,0.93421894,0.93421894
1787,2019-12-02,1.1028459,1.1028459,1.1028459,1.1028459,1.1028459,1.1028459,1.1028459,1.1028459,1.1028459,1.1028459
1788,2020-01-02,1.127814,1.127814,1.127814,1.127814,1.127814,1.127814,1.127814,1.127814,1.127814,1.127814
1789,2020-02-03,0.9690039,0.9690039,0.9690039,0.9690039,0.9690039,0.9690039,0.9690039,0.9690039,0.9690039,0.9690039
1790,2020-03-02,1.0659308,1.0659308,1.0659308,1.0659308,1.0659308,1.0659308,1.0659308,1.0659308,1.0659308,1.0659308
1791,2020-04-01,1.1499817,1.1499817,1.1499817,1.1499817,1.1499817,1.1499817,1.1499817,1.1499817,1.1499817,1.1499817
1792,2020-05-06,0.7531031,0.7531031,0.7531031,0.7531031,0.7531031,0.7531031,0.7531031,0.7531031,0.7531031,0.7531031
1793,2020-06-01,1.2013164,1.2013164,1.2013164,1.2013164,1.2013164,1.2013164,1.2013164,1.2013164,1.2013164,1.2013164
1794,2020-07-01,0.8764006,0.8764006,0.8764006,0.8764006,0.8764006,0.8764006,0.8764006,0.8764006,0.8764006,0.8764006
1795,2020-08-03,0.9675862,0.9675862,0.9675862,0.9675862,0.9675862,0.9675862,0.9675862,0.9675862,0.9675862,0.9675862
1796,2020-09-01,1.1334164,1.1334164,1.1334164,1.1334164,1.1334164,1.1334164,1.1334164,1.1334164,1.1334164,1.1334164
1797,2020-10-09,0.98168975,0.98168975,0.98168975,0.98168975,0.98168975,0.98168975,0.98168975,0.98168975,0.98168975,0.98168975
1798,2020-11-02,0.8797374,0.8797374,0.8797374,0.8797374,0.8797374,0.8797374,0.8797374,0.8797374,0.8797374,0.8797374
1799,2020-12-01,1.0591005,1.0591005,1.0591005,1.0591005,1.0591005,1.0591005,1.0591005,1.0591005,1.0591005,1.0591005
1800,2018-12-03,0.96466774,0.96466774,0.96466774,0.96466774,0.96466774,0.96466774,0.96466774,0.96466774,0.96466774,0.96466774
1801,2019-01-02,1.1489874,1.1489874,1.1489874,1.1489874,1.1489874,1.1489874,1.1489874,1.1489874,1.1489874,1.1489874
1802,2019-02-01,1.0954272,1.0954272,1.0954272,1.0954272,1.0954272,1.0954272,1.0954272,1.0954272,1.0954272,1.0954272
1803,2019-03-01,0.7494754,0.7494754,0.7494754,0.7494754,0.7494754,0.7494754,0.7494754,0.7494754,0.7494754,0.7494754
1804,2019-04-01,0.9403352,0.9403352,0.9403352,0.9403352,0.9403352,0.9403352,0.9403352,0.9403352,0.9403352,0.9403352
1805,2019-05-06,0.88516194,0.88516194,0.88516194,0.88516194,0.88516194,0.88516194,0.88516194,0.88516194,0.88516194,0.88516194
1806,2019-06-03,0.91961396,0.91961396,0.91961396,0.91961396,0.91961396,0.91961396,0.91961396,0.91961396,0.91961396,0.91961396
1807,2019-07-01,0.7961438,0.7961438,0.7961438,0.7961438,0.7961438,0.7961438,0.7961438,0.7961438,0.7961438,0.7961438
1808,2019-08-01,0.85534835,0.85534835,0.85534835,0.85534835,0.85534835,0.85534835,0.85534835,0.85534835,0.85534835,0.85534835
1809,2019-09-02,0.9979006,0.9979006,0.9979006,0.9979006,0.9979006,0.9979006,0.9979006,0.9979006,0.9979006,0.9979006
1810,2019-10-08,0.79248196,0.79248196,0.79248196,0.79248196,0.79248196,0.79248196,0.79248196,0.79248196,0.79248196,0.79248196
1811,2019-11-01,0.9817588,0.9817588,0.9817588,0.9817588,0.9817588,0.9817588,0.9817588,0.9817588,0.9817588,0.9817588
1812,2019-12-02,1.2797886,1.2797886,1.2797886,1.2797886,1.2797886,1.2797886,1.2797886,1.2797886,1.2797886,1.2797886
1813,2020-01-02,1.0737339,1.0737339,1.0737339,1.0737339,1.0737339,1.0737339,1.0737339,1.0737339,1.0737339,1.0737339
1814,2020-02-03,1.1113435,1.1113435,1.1113435,1.1113435,1.1113435,1.1113435,1.1113435,1.1113435,1.1113435,1.1113435
1815,2020-03-02,1.0487038,1.0487038,1.0487038,1.0487038,1.0487038,1.0487038,1.0487038,1.0487038,1.0487038,1.0487038
1816,2020-04-01,0.7621859,0.7621859,0.7621859,0.7621859,0.7621859,0.7621859,0.7621859,0.7621859,0.7621859,0.7621859
1817,2020-05-06,1.0750932,1.0750932,1.0750932,1.0750932,1.0750932,1.0750932,1.0750932,1.0750932,1.0750932,1.0750932
1818,2020-06-01,0.8251331,0.8251331,0.8251331,0.8251331,0.8251331,0.8251331,0.8251331,0.8251331,0.8251331,0.8251331
1819,2020-07-01,0.95103514,0.95103514,0.95103514,0.95103514,0.95103514,0.95103514,0.95103514,0.95103514,0.95103514,0.95103514
1820,2020-08-03,0.8295883,0.8295883,0.8295883,0.8295883,0.8295883,0.8295883,0.8295883,0.8295883,0.8295883,0.8295883
1821,2020-09-01,1.0225784,1.0225784,1.0225784,1.0225784,1.0225784,1.0225784,1.0225784,1.0225784,1.0225784,1.0225784
1822,2020-10-09,1.1182011,1.1182011,1.1182011,1.1182011,1.1182011,1.1182011,1.1182011,1.1182011,1.1182011,1.1182011
1823,2020-11-02,0.8750588,0.8750588,0.8750588,0.8750588,0.8750588,0.8750588,0.8750588,0.8750588,0.8750588,0.8750588
1824,2020-12-01,0.87255335,0.87255335,0.87255335,0.87255335,0.87255335,0.87255335,0.87255335,0.87255335,0.87255335,0.87255335
1825,2018-12-03,0.9511468,0.9511468,0.9511468,0.9511468,0.9511468,0.9511468,0.9511468,0.9511468,0.9511468,0.9511468
1826,2019-01-02,1.0135936,1.0135936,1.0135936,1.0135936,1.0135936,1.0135936,1.0135936,1.0135936,1.0135936,1.0135936
1827,2019-02-01,0.8030785,0.8030785,0.8030785,0.8030785,0.8030785,0.8030785,0.8030785,0.8030785,0.8030785,0.8030785
1828,2019-03-01,1.1904924,1.1904924,1.1904924,1.1904924,1.1904924,1.1904924,1.1904924,1.1904924,1.1904924,1.1904924
1829,2019-04-01,0.74353594,0.74353594,0.74353594,0.74353594,0.74353594,0.74353594,0.74353594,0.74353594,0.74353594,0.74353594
1830,2019-05-06,0.9274413,0.9274413,0.9274413,0.9274413,0.9274413,0.9274413,0.9274413,0.9274413,0.9274413,0.9274413
1831,2019-06-03,0.9709203,0.9709203,0.9709203,0.9709203,0.9709203,0.9709203,0.9709203,0.9709203,0.9709203,0.9709203
1832,2019-07-01,0.9193215,0.9193215,0.9193215,0.9193215,0.9193215,0.9193215,0.9193215,0.9193215,0.9193215,0.9193215
1833,2019-08-01,0.95806146,0.95806146,0.95806146,0.95806146,0.95806146,0.95806146,0.95806146,0.95806146,0.95806146,0.95806146
1834,2019-09-02,1.0630343,1.0630343,1.0630343,1.0630343,1.0630343,1.0630343,1.0630343,1.0630343,1.0630343,1.0630343
1835,2019-10-08,0.82463115,0.82463115,0.82463115,0.82463115,0.82463115,0.82463115,0.82463115,0.82463115,0.82463115,0.82463115
1836,2019-11-01,1.0933461,1.0933461,1.0933461,1.0933461,1.0933461,1.0933461,1.0933461,1.0933461,1.0933461,1.0933461
1837,2019-12-02,0.96055716,0.96055716,0.96055716,0.96055716,0.96055716,0.96055716,0.96055716,0.96055716,0.96055716,0.96055716
1838,2020-01-02,1.0019125,1.0019125,1.0019125,1.0019125,1.0019125,1.0019125,1.0019125,1.0019125,1.0019125,1.0019125
1839,2020-02-03,1.0156446,1.0156446,1.0156446,1.0156446,1.0156446,1.0156446,1.0156446,1.0156446,1.0156446,1.0156446
1840,2020-03-02,0.81440514,0.81440514,0.81440514,0.81440514,0.81440514,0.81440514,0.81440514,0.81440514,0.81440514,0.81440514
1841,2020-04-01,1.0663862,1.0663862,1.0663862,1.0663862,1.0663862,1.0663862,1.0663862,1.0663862,1.0663862,1.0663862
1842,2020-05-06,0.92274404,0.92274404,0.92274404,0.92274404,0.92274404,0.92274404,0.92274404,0.92274404,0.92274404,0.92274404
1843,2020-06-01,0.89043325,0.89043325,0.89043325,0.89043325,0.89043325,0.89043325,0.89043325,0.89043325,0.89043325,0.89043325
1844,2020-07-01,0.9323609,0.9323609,0.9323609,0.9323609,0.9323609,0.9323609,0.9323609,0.9323609,0.9323609,0.9323609
1845,2020-08-03,1.1010294,1.1010294,1.1010294,1.1010294,1.1010294,1.1010294,1.1010294,1.1010294,1.1010294,1.1010294
1846,2020-09-01,1.0692179,1.0692179,1.0692179,1.0692179,1.0692179,1.0692179,1.0692179,1.0692179,1.0692179,1.0692179
1847,2020-10-09,1.0025512,1.0025512,1.0025512,1.0025512,1.0025512,1.0025512,1.0025512,1.0025512,1.0025512,1.0025512
1848,2020-11-02,0.9400106,0.9400106,0.9400106,0.9400106,0.9400106,0.9400106,0.9400106,0.9400106,0.9400106,0.9400106
1849,2020-12-01,0.9425131,0.9425131,0.9425131,0.9425131,0.9425131,0.9425131,0.9425131,0.9425131,0.9425131,0.9425131
1850,2018-12-03,0.95533174,0.95533174,0.95533174,0.95533174,0.95533174,0.95533174,0.95533174,0.95533174,0.95533174,0.95533174
1851,2019-01-02,1.0267912,1.0267912,1.0267912,1.0267912,1.0267912,1.0267912,1.0267912,1.0267912,1.0267912,1.0267912
1852,2019-02-01,1.041172,1.041172,1.041172,1.041172,1.041172,1.041172,1.041172,1.041172,1.041172,1.041172
1853,2019-03-01,1.2312334,1.2312334,1.2312334,1.2312334,1.2312334,1.2312334,1.2312334,1.2312334,1.2312334,1.2312334
1854,2019-04-01,0.98121595,0.98121595,0.98121595,0.98121595,0.98121595,0.98121595,0.98121595,0.98121595,0.98121595,0.98121595
1855,2019-05-06,0.9767398,0.9767398,0.9767398,0.9767398,0.9767398,0.9767398,0.9767398,0.9767398,0.9767398,0.9767398
1856,2019-06-03,0.96934724,0.96934724,0.96934724,0.96934724,0.96934724,0.96934724,0.96934724,0.96934724,0.96934724,0.96934724
1857,2019-07-01,1.0082234,1.0082234,1.0082234,1.0082234,1.0082234,1.0082234,1.0082234,1.0082234,1.0082234,1.0082234
1858,2019-08-01,0.8939425,0.8939425,0.8939425,0.8939425,0.8939425,0.8939425,0.8939425,0.8939425,0.8939425,0.8939425
1859,2019-09-02,0.96915364,0.96915364,0.96915364,0.96915364,0.96915364,0.96915364,0.96915364,0.96915364,0.96915364,0.96915364
1860,2019-10-08,0.91757077,0.91757077,0.91757077,0.91757077,0.91757077,0.91757077,0.91757077,0.91757077,0.91757077,0.91757077
1861,2019-11-01,0.93245405,0.93245405,0.93245405,0.93245405,0.93245405,0.93245405,0.93245405,0.93245405,0.93245405,0.93245405
1862,2019-12-02,0.9156584,0.9156584,0.9156584,0.9156584,0.9156584,0.9156584,0.9156584,0.9156584,0.9156584,0.9156584
1863,2020-01-02,0.9911262,0.9911262,0.9911262,0.9911262,0.9911262,0.9911262,0.9911262,0.9911262,0.9911262,0.9911262
1864,2020-02-03,0.9602574,0.9602574,0.9602574,0.9602574,0.9602574,0.9602574,0.9602574,0.9602574,0.9602574,0.9602574
1865,2020-03-02,1.1746871,1.1746871,1.1746871,1.1746871,1.1746871,1.1746871,1.1746871,1.1746871,1.1746871,1.1746871
1866,2020-04-01,0.8390634,0.8390634,0.8390634,0.8390634,0.8390634,0.8390634,0.8390634,0.8390634,0.8390634,0.8390634
1867,2020-05-06,0.87980944,0.87980944,0.87980944,0.87980944,0.87980944,0.87980944,0.87980944,0.87980944,0.87980944,0.87980944
1868,2020-06-01,0.9044174,0.9044174,0.9044174,0.9044174,0.9044174,0.9044174,0.9044174,0.9044174,0.9044174,0.9044174
1869,2020-07-01,0.9901396,0.9901396,0.9901396,0.9901396,0.9901396,0.9901396,0.9901396,0.9901396,0.9901396,0.9901396
1870,2020-08-03,0.83730495,0.83730495,0.83730495,0.83730495,0.83730495,0.83730495,0.83730495,0.83730495,0.83730495,0.83730495
1871,2020-09-01,0.97558373,0.97558373,0.97558373,0.97558373,0.97558373,0.97558373,0.97558373,0.97558373,0.97558373,0.97558373
1872,2020-10-09,0.88314337,0.88314337,0.88314337,0.88314337,0.88314337,0.88314337,0.88314337,0.88314337,0.88314337,0.88314337
1873,2020-11-02,1.1418554,1.1418554,1.1418554,1.1418554,1.1418554,1.1418554,1.1418554,1.1418554,1.1418554,1.1418554
1874,2020-12-01,1.0207614,1.0207614,1.0207614,1.0207614,1.0207614,1.0207614,1.0207614,1.0207614,1.0207614,1.0207614
1875,2018-12-03,0.90120065,0.90120065,0.90120065,0.90120065,0.90120065,0.90120065,0.90120065,0.90120065,0.90120065,0.90120065
1876,2019-01-02,0.979181,0.979181,0.979181,0.979181,0.979181,0.979181,0.979181,0.979181,0.979181,0.979181
1877,2019-02-01,0.9844036,0.9844036,0.9844036,0.9844036,0.9844036,0.9844036,0.9844036,0.9844036,0.9844036,0.9844036
1878,2019-03-01,1.0471522,1.0471522,1.0471522,1.0471522,1.0471522,1.0471522,1.0471522,1.0471522,1.0471522,1.0471522
1879,2019-04-01,0.9931984,0.9931984,0.9931984,0.9931984,0.9931984,0.9931984,0.9931984,0.9931984,0.9931984,0.9931984
1880,2019-05-06,0.8955158,0.8955158,0.8955158,0.8955158,0.8955158,0.8955158,0.8955158,0.8955158,0.8955158,0.8955158
1881,2019-06-03,0.9270749,0.9270749,0.9270749,0.9270749,0.9270749,0.9270749,0.9270749,0.9270749,0.9270749,0.9270749
1882,2019-07-01,1.1912781,1.1912781,1.1912781,1.1912781,1.1912781,1.1912781,1.1912781,1.1912781,1.1912781,1.1912781
1883,2019-08-01,0.9321577,0.9321577,0.9321577,0.9321577,0.9321577,0.9321577,0.9321577,0.9321577,0.9321577,0.9321577
1884,2019-09-02,1.0653346,1.0653346,1.0653346,1.0653346,1.0653346,1.0653346,1.0653346,1.0653346,1.0653346,1.0653346
1885,2019-10-08,0.8976287,0.8976287,0.8976287,0.8976287,0.8976287,0.8976287,0.8976287,0.8976287,0.8976287,0.8976287
1886,2019-11-01,0.96207404,0.96207404,0.96207404,0.96207404,0.96207404,0.96207404,0.96207404,0.96207404,0.96207404,0.96207404
1887,2019-12-02,1.0278306,1.0278306,1.0278306,1.0278306,1.0278306,1.0278306,1.0278306,1.0278306,1.0278306,1.0278306
1888,2020-01-02,0.97756827,0.97756827,0.97756827,0.97756827,0.97756827,0.97756827,0.97756827,0.97756827,0.97756827,0.97756827
1889,2020-02-03,1.0239584,1.0239584,1.0239584,1.0239584,1.0239584,1.0239584,1.0239584,1.0239584,1.0239584,1.0239584
1890,2020-03-02,0.9642794,0.9642794,0.9642794,0.9642794,0.9642794,0.9642794,0.9642794,0.9642794,0.9642794,0.9642794
